total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population_density,reproduction_rate
24732.0,489.0,285.0,0.0,4525.005,89.468,52.144,0.0,11751.0,1800331.0,329.391,2.15,0.0255,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,14.462,1.26
25325.0,593.0,285.0,0.0,4633.501,108.496,52.144,0.0,31169.0,1831500.0,335.094,5.703,0.0243,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.63,14.462,1.22
25887.0,562.0,285.0,0.0,4736.326,102.824,52.144,0.0,25733.0,1857233.0,339.802,4.708,0.0242,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.63,14.462,1.18
26511.0,624.0,285.0,0.0,4850.494,114.168,52.144,0.0,23863.0,1881096.0,344.168,4.366,0.0245,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.17
27228.0,717.0,291.0,6.0,4981.677,131.183,53.242,1.098,23691.0,1904787.0,348.503,4.335,0.0256,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.16
27916.0,688.0,294.0,3.0,5107.555,125.878,53.791,0.549,22171.0,1926958.0,352.559,4.056,0.027,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.15
28434.0,518.0,294.0,0.0,5202.329,94.774,53.791,0.0,9916.0,1936874.0,354.373,1.814,0.0283,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.13
28434.0,0.0,294.0,0.0,5202.329,0.0,53.791,0.0,10961.0,1947835.0,356.379,2.005,0.0251,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.11
28434.0,0.0,294.0,0.0,5202.329,0.0,53.791,0.0,28550.0,1976385.0,361.602,5.224,0.0215,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.12
30114.0,1680.0,298.0,4.0,5509.704,307.375,54.523,0.732,21833.0,1998218.0,365.597,3.995,0.03,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.18
30770.0,656.0,300.0,2.0,5629.727,120.023,54.888,0.366,21626.0,2019844.0,369.554,3.957,0.0307,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.13
31441.0,671.0,305.0,5.0,5752.494,122.767,55.803,0.915,19390.0,2039234.0,373.101,3.548,0.0313,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.08
32014.0,573.0,306.0,1.0,5857.331,104.837,55.986,0.183,18146.0,2057380.0,376.421,3.32,0.0314,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.04
32352.0,338.0,306.0,0.0,5919.172,61.841,55.986,0.0,8300.0,2065680.0,377.94,1.519,0.0304,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.01
32765.0,413.0,306.0,0.0,5994.735,75.563,55.986,0.0,8367.0,2074047.0,379.471,1.531,0.0343,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.98
33183.0,418.0,311.0,5.0,6071.213,76.478,56.901,0.915,25803.0,2099850.0,384.192,4.721,0.0385,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.95
33717.0,534.0,314.0,3.0,6168.915,97.701,57.45,0.549,19535.0,2119385.0,387.766,3.574,0.0297,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.91
34268.0,551.0,316.0,2.0,6269.727,100.812,57.816,0.366,19441.0,2138826.0,391.323,3.557,0.0294,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.9
34748.0,480.0,316.0,0.0,6357.548,87.822,57.816,0.0,18611.0,2157437.0,394.728,3.405,0.028,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.89
35193.0,445.0,328.0,12.0,6438.966,81.418,60.011,2.196,15947.0,2173384.0,397.646,2.918,0.0274,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.89
35546.0,353.0,328.0,0.0,6503.552,64.585,60.011,0.0,7020.0,2180404.0,398.93,1.284,0.0278,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.89
35828.0,282.0,328.0,0.0,6555.147,51.595,60.011,0.0,7113.0,2187517.0,400.232,1.301,0.027,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.88
36150.0,322.0,332.0,4.0,6614.06,58.914,60.743,0.732,23032.0,2210549.0,404.445,4.214,0.0268,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.87
36591.0,441.0,334.0,2.0,6694.746,80.686,61.109,0.366,18383.0,2228932.0,407.809,3.363,0.0262,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.86
36969.0,378.0,351.0,17.0,6763.906,69.159,64.22,3.11,17671.0,2246603.0,411.042,3.233,0.0251,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.87
37371.0,402.0,353.0,2.0,6837.456,73.551,64.585,0.366,17586.0,2264189.0,414.26,3.218,0.0246,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.88
37801.0,430.0,354.0,1.0,6916.13,78.673,64.768,0.183,15703.0,2279892.0,417.133,2.873,0.0245,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.9
38073.0,272.0,354.0,0.0,6965.895,49.766,64.768,0.0,6809.0,2286701.0,418.378,1.246,0.0238,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.91
38323.0,250.0,354.0,0.0,7011.636,45.74,64.768,0.0,7364.0,2294065.0,419.726,1.347,0.0234,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.93
38703.0,380.0,359.0,5.0,7081.161,69.525,65.683,0.915,23711.0,2317776.0,424.064,4.338,0.0238,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.93
39163.0,460.0,361.0,2.0,7165.324,84.162,66.049,0.366,19050.0,2336826.0,427.549,3.485,0.0238,41.9,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.94
39525.0,362.0,361.0,0.0,7231.556,66.232,66.049,0.0,18928.0,2355754.0,431.012,3.463,0.0234,42.7,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.95
40023.0,498.0,382.0,21.0,7322.67,91.115,69.891,3.842,19329.0,2375083.0,434.549,3.536,0.0239,41.8,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.97
40439.0,416.0,387.0,5.0,7398.782,76.112,70.806,0.915,17819.0,2392902.0,437.809,3.26,0.0233,42.8,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.99
40803.0,364.0,387.0,0.0,7465.38,66.598,70.806,0.0,8979.0,2401881.0,439.452,1.643,0.0237,42.2,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,0.99
41003.0,200.0,387.0,0.0,7501.973,36.592,70.806,0.0,9141.0,2411022.0,441.124,1.672,0.0229,43.6,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.0
41334.0,331.0,393.0,6.0,7562.533,60.56,71.904,1.098,26127.0,2437149.0,445.905,4.78,0.022,45.4,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.01
41852.0,518.0,395.0,2.0,7657.307,94.774,72.27,0.366,22617.0,2459766.0,450.043,4.138,0.0219,45.7,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.02
42312.0,460.0,402.0,7.0,7741.469,84.162,73.551,1.281,23137.0,2482903.0,454.276,4.233,0.0219,45.6,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.03
42776.0,464.0,404.0,2.0,7826.364,84.894,73.916,0.366,23966.0,2506869.0,458.661,4.385,0.0209,47.9,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.04
43207.0,431.0,404.0,0.0,7905.22,78.856,73.916,0.0,24276.0,2531145.0,463.102,4.442,0.02,49.9,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.06
43582.0,375.0,404.0,0.0,7973.831,68.611,73.916,0.0,13313.0,2544458.0,465.538,2.436,0.0195,51.3,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.07
43905.0,323.0,404.0,0.0,8032.927,59.097,73.916,0.0,12722.0,2557180.0,467.866,2.328,0.0199,50.4,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.07
44336.0,431.0,405.0,1.0,8111.784,78.856,74.099,0.183,31845.0,2589025.0,473.692,5.826,0.0198,50.6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.08
44932.0,596.0,405.0,0.0,8220.829,109.045,74.099,0.0,26555.0,2615580.0,478.551,4.859,0.0198,50.6,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.08
45455.0,523.0,421.0,16.0,8316.518,95.689,77.027,2.927,18349.0,2633929.0,481.908,3.357,0.0208,48.1,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.07
45931.0,476.0,421.0,0.0,8403.607,87.09,77.027,0.0,6089.0,2640018.0,483.022,1.114,0.0237,42.2,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.08
46248.0,317.0,421.0,0.0,8461.606,57.999,77.027,0.0,6596.0,2646614.0,484.229,1.207,0.0263,38.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.08
46678.0,430.0,421.0,0.0,8540.28,78.673,77.027,0.0,10938.0,2657552.0,486.23,2.001,0.0274,36.5,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.1
47059.0,381.0,421.0,0.0,8609.988,69.708,77.027,0.0,10316.0,2667868.0,488.117,1.887,0.0285,35.1,139.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,14.462,1.11
47585.0,526.0,429.0,8.0,8706.226,96.238,78.491,1.464,21778.0,2689646.0,492.102,3.985,0.0323,31.0,765.0,765.0,0.0,0.0,0.01,0.01,0.0,0.0,56.02,14.462,1.12
48278.0,693.0,433.0,4.0,8833.018,126.792,79.222,0.732,19332.0,2708978.0,495.639,3.537,0.0358,27.9,1855.0,1855.0,0.0,0.0,0.03,0.03,0.0,0.0,56.02,14.462,1.12
49010.0,732.0,436.0,3.0,8966.946,133.928,79.771,0.549,19102.0,2728080.0,499.134,3.495,0.0378,26.5,2324.0,2324.0,0.0,0.0,0.04,0.04,0.0,0.0,56.02,14.462,1.12
49567.0,557.0,436.0,0.0,9068.856,101.91,79.771,0.0,9066.0,2737146.0,500.792,1.659,0.0374,26.7,2410.0,2410.0,0.0,0.0,0.04,0.04,0.0,0.0,56.02,14.462,1.11
49803.0,236.0,436.0,0.0,9112.034,43.179,79.771,0.0,7268.0,2744414.0,502.122,1.33,0.0364,27.5,2434.0,2434.0,0.0,0.0,0.04,0.04,0.0,0.0,56.02,14.462,1.1
50266.0,463.0,436.0,0.0,9196.746,84.711,79.771,0.0,15351.0,2759765.0,504.931,2.809,0.0351,28.5,2450.0,2450.0,0.0,0.0,0.04,0.04,0.0,0.0,56.02,14.462,1.12
50716.0,450.0,436.0,0.0,9279.078,82.333,79.771,0.0,15310.0,2775075.0,507.732,2.801,0.0341,29.3,2489.0,2489.0,0.0,0.0,0.05,0.05,0.0,0.0,56.02,14.462,1.13
51245.0,529.0,449.0,13.0,9375.865,96.787,82.15,2.379,37953.0,2813028.0,514.676,6.944,0.0297,33.7,2522.0,2522.0,0.0,0.0,0.05,0.05,0.0,0.0,61.11,14.462,1.14
52180.0,935.0,452.0,3.0,9546.934,171.069,82.699,0.549,31696.0,2844724.0,520.475,5.799,0.0287,34.8,5956.0,5956.0,0.0,0.0,0.11,0.11,0.0,0.0,61.11,14.462,1.14
52967.0,787.0,465.0,13.0,9690.925,143.991,85.077,2.379,29821.0,2874545.0,525.931,5.456,0.027,37.0,15097.0,15087.0,10.0,0.0,0.28,0.28,0.0,0.0,61.11,14.462,1.13
53792.0,825.0,467.0,2.0,9841.868,150.943,85.443,0.366,29216.0,2903761.0,531.277,5.345,0.0254,39.4,21711.0,21700.0,11.0,0.0,0.4,0.4,0.0,0.0,61.11,14.462,1.11
54476.0,684.0,472.0,5.0,9967.014,125.146,86.358,0.915,27641.0,2931402.0,536.334,5.057,0.025,40.0,23376.0,23355.0,21.0,0.0,0.43,0.43,0.0,0.0,61.11,14.462,1.08
54919.0,443.0,472.0,0.0,10048.066,81.052,86.358,0.0,15395.0,2946797.0,539.151,2.817,0.0249,40.2,23548.0,23525.0,23.0,0.0,0.43,0.43,0.0,0.0,61.11,14.462,1.04
55474.0,555.0,472.0,0.0,10149.609,101.544,86.358,0.0,14676.0,2961473.0,541.836,2.685,0.0255,39.2,23690.0,23661.0,29.0,0.0,0.43,0.43,0.0,0.0,61.11,14.462,1.01
55903.0,429.0,478.0,6.0,10228.1,78.491,87.456,1.098,32616.0,2994089.0,547.803,5.967,0.0257,38.9,24113.0,24075.0,38.0,0.0,0.44,0.44,0.0,0.0,61.11,14.462,0.97
56615.0,712.0,482.0,4.0,10358.369,130.269,88.187,0.732,23527.0,3017616.0,552.108,4.305,0.0257,39.0,28472.0,28425.0,47.0,0.0,0.52,0.52,0.0,0.0,61.11,14.462,0.93
57282.0,667.0,509.0,27.0,10480.404,122.035,93.127,4.94,22261.0,3039877.0,556.181,4.073,0.0261,38.3,38431.0,38374.0,57.0,0.0,0.7,0.7,0.0,0.0,61.11,14.462,0.9
57736.0,454.0,511.0,2.0,10563.469,83.065,93.493,0.366,20205.0,3060082.0,559.877,3.697,0.0252,39.6,47027.0,46960.0,67.0,0.0,0.86,0.86,0.0,0.0,61.11,14.462,0.87
58202.0,466.0,517.0,6.0,10648.729,85.26,94.591,1.098,18599.0,3078681.0,563.28,3.403,0.0253,39.5,51644.0,51574.0,70.0,0.0,0.94,0.94,0.0,0.0,61.11,14.462,0.85
58445.0,243.0,517.0,0.0,10693.188,44.46,94.591,0.0,8669.0,3087350.0,564.866,1.586,0.0251,39.9,52488.0,52414.0,74.0,0.0,0.96,0.96,0.0,0.0,66.67,14.462,0.83
58651.0,206.0,517.0,0.0,10730.878,37.69,94.591,0.0,8651.0,3096001.0,566.449,1.583,0.0236,42.3,52880.0,52798.0,82.0,0.0,0.97,0.97,0.0,0.0,66.67,14.462,0.81
59034.0,383.0,521.0,4.0,10800.953,70.074,95.323,0.732,23321.0,3119322.0,570.716,4.267,0.025,40.0,54511.0,54119.0,392.0,0.0,1.0,0.99,0.01,0.0,66.67,14.462,0.8
59456.0,422.0,525.0,4.0,10878.162,77.21,96.055,0.732,17854.0,3137176.0,573.983,3.267,0.0238,42.1,59997.0,58770.0,1227.0,0.0,1.1,1.08,0.02,0.0,66.67,14.462,0.79
59887.0,431.0,543.0,18.0,10957.019,78.856,99.348,3.293,17565.0,3154741.0,577.196,3.214,0.0227,44.1,70859.0,68922.0,1937.0,0.0,1.3,1.26,0.04,0.0,66.67,14.462,0.79
60259.0,372.0,544.0,1.0,11025.081,68.062,99.531,0.183,15250.0,3169991.0,579.986,2.79,0.023,43.6,79628.0,77512.0,2116.0,0.0,1.46,1.42,0.04,0.0,66.67,14.462,0.79
60565.0,306.0,544.0,0.0,11081.067,55.986,99.531,0.0,15077.0,3185068.0,582.745,2.759,0.0222,45.0,83085.0,80950.0,2135.0,0.0,1.52,1.48,0.04,0.0,66.67,14.462,0.79
60803.0,238.0,544.0,0.0,11124.612,43.545,99.531,0.0,8490.0,3193558.0,584.298,1.553,0.0222,45.0,83507.0,81363.0,2144.0,0.0,1.53,1.49,0.04,0.0,70.37,14.462,0.79
61082.0,279.0,544.0,0.0,11175.658,51.046,99.531,0.0,9579.0,3203137.0,586.051,1.753,0.0227,44.1,83609.0,81456.0,2153.0,0.0,1.53,1.49,0.04,0.0,70.37,14.462,0.8
61315.0,233.0,548.0,4.0,11218.288,42.63,100.263,0.732,27942.0,3231079.0,591.163,5.112,0.0204,49.0,84231.0,82059.0,2172.0,0.0,1.54,1.5,0.04,0.0,70.37,14.462,0.79
61594.0,279.0,550.0,2.0,11269.334,51.046,100.629,0.366,21347.0,3252426.0,595.069,3.906,0.0186,53.9,89000.0,84420.0,4580.0,0.0,1.63,1.54,0.08,0.0,70.37,14.462,0.79
61961.0,367.0,556.0,6.0,11336.481,67.147,101.727,1.098,20749.0,3273175.0,598.865,3.796,0.0175,57.1,108531.0,96102.0,12429.0,0.0,1.99,1.76,0.23,0.0,70.37,14.462,0.81
62276.0,315.0,557.0,1.0,11394.114,57.633,101.91,0.183,20438.0,3293613.0,602.605,3.739,0.0163,61.3,126259.0,107134.0,19125.0,0.0,2.31,1.96,0.35,0.0,70.37,14.462,0.82
62575.0,299.0,564.0,7.0,11448.82,54.706,103.19,1.281,17948.0,3311561.0,605.888,3.284,0.0159,62.9,132321.0,111056.0,21265.0,0.0,2.42,2.03,0.39,0.0,73.15,14.462,0.83
62793.0,218.0,564.0,0.0,11488.705,39.886,103.19,0.0,7313.0,3318874.0,607.226,1.338,0.0159,63.0,132749.0,111259.0,21490.0,0.0,2.43,2.04,0.39,0.0,73.15,14.462,0.85
62966.0,173.0,564.0,0.0,11520.357,31.652,103.19,0.0,7136.0,3326010.0,608.532,1.306,0.0153,65.2,132999.0,111441.0,21558.0,0.0,2.43,2.04,0.39,0.0,73.15,14.462,0.86
63262.0,296.0,567.0,3.0,11574.514,54.157,103.739,0.549,22629.0,3348639.0,612.672,4.14,0.0166,60.4,133608.0,111691.0,21917.0,0.0,2.44,2.04,0.4,0.0,73.15,14.462,0.86
63553.0,291.0,568.0,1.0,11627.756,53.242,103.922,0.183,17816.0,3366455.0,615.932,3.26,0.0172,58.2,143393.0,118120.0,25273.0,0.0,2.62,2.16,0.46,0.0,73.15,14.462,0.87
63839.0,286.0,574.0,6.0,11680.083,52.327,105.02,1.098,17959.0,3384414.0,619.218,3.286,0.0169,59.2,177626.0,143507.0,34119.0,0.0,3.25,2.63,0.62,0.0,73.15,14.462,0.88
64212.0,373.0,582.0,8.0,11748.328,68.245,106.484,1.464,17632.0,3402046.0,622.444,3.226,0.0179,56.0,212820.0,169761.0,43059.0,0.0,3.89,3.11,0.79,0.0,73.15,14.462,0.89
64483.0,271.0,582.0,0.0,11797.91,49.583,106.484,0.0,16074.0,3418120.0,625.385,2.941,0.0179,55.8,228724.0,180602.0,48122.0,0.0,4.18,3.3,0.88,0.0,73.15,14.462,0.9
64653.0,170.0,582.0,0.0,11829.014,31.103,106.484,0.0,7593.0,3425713.0,626.774,1.389,0.0174,57.4,230373.0,181466.0,48907.0,0.0,4.21,3.32,0.89,0.0,73.15,14.462,0.9
64772.0,119.0,582.0,0.0,11850.786,21.772,106.484,0.0,6878.0,3432591.0,628.032,1.258,0.0169,59.0,231066.0,181816.0,49250.0,0.0,4.23,3.33,0.9,0.0,73.15,14.462,0.91
65118.0,346.0,582.0,0.0,11914.091,63.305,106.484,0.0,22919.0,3455510.0,632.225,4.193,0.0174,57.6,232172.0,181952.0,50220.0,0.0,4.25,3.33,0.92,0.0,73.15,14.462,0.92
65338.0,220.0,583.0,1.0,11954.342,40.252,106.667,0.183,20975.0,3476485.0,636.063,3.838,0.0162,61.6,241296.0,187634.0,53662.0,0.0,4.41,3.43,0.98,0.0,73.15,14.462,0.92
65547.0,209.0,592.0,9.0,11992.581,38.239,108.313,1.647,19423.0,3495908.0,639.617,3.554,0.0153,65.3,273640.0,210862.0,62778.0,0.0,5.01,3.86,1.15,0.0,73.15,14.462,0.94
65811.0,264.0,592.0,0.0,12040.883,48.302,108.313,0.0,17806.0,3513714.0,642.875,3.258,0.0143,69.8,303772.0,232065.0,71707.0,0.0,5.56,4.25,1.31,0.0,73.15,14.462,0.97
66236.0,425.0,592.0,0.0,12118.642,77.759,108.313,0.0,18099.0,3531813.0,646.186,3.311,0.0154,64.9,315749.0,240283.0,75466.0,0.0,5.78,4.4,1.38,0.0,73.15,14.462,1.0
66392.0,156.0,592.0,0.0,12147.184,28.542,108.313,0.0,8369.0,3540182.0,647.717,1.531,0.0152,65.8,317052.0,241239.0,75813.0,0.0,5.8,4.41,1.39,0.0,73.15,14.462,1.01
66501.0,109.0,592.0,0.0,12167.127,19.943,108.313,0.0,6736.0,3546918.0,648.95,1.232,0.0151,66.1,317214.0,241384.0,75830.0,0.0,5.8,4.42,1.39,0.0,73.15,14.462,1.02
66854.0,353.0,593.0,1.0,12231.712,64.585,108.496,0.183,22263.0,3569181.0,653.023,4.073,0.0153,65.5,318876.0,242259.0,76617.0,0.0,5.83,4.43,1.4,0.0,73.15,14.462,1.04
67140.0,286.0,593.0,0.0,12284.039,52.327,108.496,0.0,19680.0,3588861.0,656.624,3.601,0.016,62.4,327420.0,248483.0,78937.0,0.0,5.99,4.55,1.44,0.0,73.15,14.462,1.06
67498.0,358.0,607.0,14.0,12349.539,65.5,111.058,2.561,19880.0,3608741.0,660.261,3.637,0.0173,57.8,360151.0,270432.0,89719.0,0.0,6.59,4.95,1.64,0.0,73.15,14.462,1.07
67824.0,326.0,607.0,0.0,12409.185,59.645,111.058,0.0,18753.0,3627494.0,663.692,3.431,0.0177,56.5,390469.0,289552.0,100917.0,0.0,7.14,5.3,1.85,0.0,73.15,14.462,1.08
68107.0,283.0,607.0,0.0,12460.963,51.778,111.058,0.0,18114.0,3645608.0,667.006,3.314,0.0164,60.8,406295.0,300413.0,105882.0,0.0,7.43,5.5,1.94,0.0,73.15,14.462,1.09
68315.0,208.0,607.0,0.0,12499.019,38.056,111.058,0.0,8913.0,3654521.0,668.637,1.631,0.0168,59.5,407088.0,300980.0,106108.0,0.0,7.45,5.51,1.94,0.0,73.15,14.462,1.11
68532.0,217.0,607.0,0.0,12538.722,39.703,111.058,0.0,7666.0,3662187.0,670.039,1.403,0.0176,56.8,407355.0,301073.0,106282.0,0.0,7.45,5.51,1.94,0.0,73.15,14.462,1.13
68758.0,226.0,608.0,1.0,12580.071,41.349,111.241,0.183,20539.0,3682726.0,673.797,3.758,0.0168,59.6,410176.0,303702.0,106474.0,0.0,7.5,5.56,1.95,0.0,71.3,14.462,1.15
69148.0,390.0,608.0,0.0,12651.426,71.355,111.241,0.0,17102.0,3699828.0,676.926,3.129,0.0181,55.3,421701.0,309782.0,111919.0,0.0,7.72,5.67,2.05,0.0,67.59,14.462,1.19
69489.0,341.0,620.0,12.0,12713.816,62.39,113.436,2.196,18246.0,3718074.0,680.265,3.338,0.0182,54.9,456205.0,321012.0,135193.0,0.0,8.35,5.87,2.47,0.0,67.59,14.462,1.22
70040.0,551.0,620.0,0.0,12814.628,100.812,113.436,0.0,18736.0,3736810.0,683.693,3.428,0.0203,49.3,494310.0,332265.0,162045.0,0.0,9.04,6.08,2.96,0.0,67.59,14.462,1.26
70564.0,524.0,622.0,2.0,12910.499,95.872,113.802,0.366,19606.0,3756416.0,687.28,3.587,0.0222,45.1,513076.0,340731.0,172345.0,0.0,9.39,6.23,3.15,0.0,67.59,14.462,1.28
70826.0,262.0,622.0,0.0,12958.435,47.936,113.802,0.0,10546.0,3766962.0,689.209,1.93,0.0223,44.8,513879.0,341237.0,172642.0,0.0,9.4,6.24,3.16,0.0,67.59,14.462,1.29
71006.0,180.0,622.0,0.0,12991.368,32.933,113.802,0.0,11323.0,3778285.0,691.281,2.072,0.0213,46.9,514620.0,341794.0,172826.0,0.0,9.42,6.25,3.16,0.0,67.59,14.462,1.3
71735.0,729.0,623.0,1.0,13124.747,133.379,113.985,0.183,26937.0,3805222.0,696.209,4.928,0.0243,41.1,520834.0,347901.0,172933.0,0.0,9.53,6.37,3.16,0.0,67.59,14.462,1.33
72234.0,499.0,623.0,0.0,13216.045,91.298,113.985,0.0,23972.0,3829194.0,700.595,4.386,0.0239,41.9,535635.0,358691.0,176944.0,0.0,9.8,6.56,3.24,0.0,69.44,14.462,1.33
72923.0,689.0,632.0,9.0,13342.106,126.061,115.632,1.647,24435.0,3853629.0,705.066,4.471,0.0253,39.5,572582.0,376793.0,195789.0,0.0,10.48,6.89,3.58,0.0,69.44,14.462,1.33
73493.0,570.0,632.0,0.0,13446.394,104.288,115.632,0.0,24878.0,3878507.0,709.618,4.552,0.0244,41.0,608122.0,393247.0,214875.0,0.0,11.13,7.19,3.93,0.0,69.44,14.462,1.32
74183.0,690.0,632.0,0.0,13572.637,126.243,115.632,0.0,26213.0,3904720.0,714.414,4.796,0.0244,41.0,627073.0,405357.0,221716.0,0.0,11.47,7.42,4.06,0.0,69.44,14.462,1.31
74546.0,363.0,632.0,0.0,13639.052,66.415,115.632,0.0,15664.0,3920384.0,717.28,2.866,0.0242,41.2,628111.0,405862.0,222249.0,0.0,11.49,7.43,4.07,0.0,69.44,14.462,1.31
74942.0,396.0,632.0,0.0,13711.505,72.453,115.632,0.0,15516.0,3935900.0,720.118,2.839,0.025,40.0,628325.0,406054.0,222271.0,0.0,11.5,7.43,4.07,0.0,69.44,14.462,1.31
75770.0,828.0,632.0,0.0,13862.997,151.492,115.632,0.0,35930.0,3971830.0,726.692,6.574,0.0242,41.3,633583.0,411236.0,222347.0,0.0,11.59,7.52,4.07,0.0,69.44,14.462,1.31
76484.0,714.0,632.0,0.0,13993.632,130.635,115.632,0.0,31668.0,4003498.0,732.486,5.794,0.0244,41.0,650884.0,424118.0,226766.0,0.0,11.91,7.76,4.15,0.0,69.44,14.462,1.31
77169.0,685.0,632.0,0.0,14118.961,125.329,115.632,0.0,31543.0,4035041.0,738.257,5.771,0.0234,42.7,690305.0,445604.0,244701.0,0.0,12.63,8.15,4.48,0.0,69.44,14.462,1.3
78041.0,872.0,639.0,7.0,14278.503,159.542,116.912,1.281,30555.0,4065596.0,743.848,5.59,0.0243,41.1,719846.0,457726.0,262120.0,0.0,13.17,8.37,4.8,0.0,69.44,14.462,1.31
78946.0,905.0,639.0,0.0,14444.083,165.58,116.912,0.0,29805.0,4095401.0,749.301,5.453,0.025,40.0,730944.0,460184.0,270760.0,0.0,13.37,8.42,4.95,0.0,69.44,14.462,1.31
79800.0,854.0,639.0,0.0,14600.332,156.249,116.912,0.0,17091.0,4112492.0,752.428,3.127,0.0273,36.6,731456.0,460347.0,271109.0,0.0,13.38,8.42,4.96,0.0,69.44,14.462,1.3
80440.0,640.0,639.0,0.0,14717.428,117.095,116.912,0.0,16545.0,4129037.0,755.455,3.027,0.0285,35.1,731669.0,460418.0,271251.0,0.0,13.39,8.42,4.96,0.0,69.44,14.462,1.29
81305.0,865.0,640.0,1.0,14875.69,158.262,117.095,0.183,35415.0,4164452.0,761.935,6.48,0.0287,34.8,732344.0,460615.0,271729.0,0.0,13.4,8.43,4.97,0.0,69.44,14.462,1.26
