total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population_density,reproduction_rate
857401.0,7772.0,13621.0,26.0,84388.542,764.949,1340.629,2.559,44659.0,0.0,0.0,4.396,0.1399,7.1,1923176.0,1343168.0,579975.0,0.0,18.93,13.22,5.71,0.0,65.74,24.718,1.25
857401.0,0.0,13621.0,0.0,84388.542,0.0,1340.629,0.0,44659.0,0.0,0.0,4.396,0.1406,7.1,1923176.0,1343168.0,579975.0,0.0,18.93,13.22,5.71,0.0,65.74,24.718,1.23
857401.0,0.0,13621.0,0.0,84388.542,0.0,1340.629,0.0,44659.0,0.0,0.0,4.396,0.1414,7.1,2269138.0,1594590.0,674512.0,0.0,22.33,15.69,6.64,0.0,65.74,24.718,1.22
857401.0,0.0,13621.0,0.0,84388.542,0.0,1340.629,0.0,48658.0,0.0,0.0,4.789,0.1396,7.2,2269138.0,1594590.0,674512.0,0.0,22.33,15.69,6.64,0.0,65.74,24.718,1.2
876506.0,19105.0,13660.0,39.0,86268.926,1880.384,1344.467,3.839,48658.0,0.0,0.0,4.789,0.1295,7.7,2269138.0,1594590.0,674512.0,0.0,22.33,15.69,6.64,0.0,65.74,24.718,1.19
885385.0,8879.0,13720.0,60.0,87142.829,873.904,1350.373,5.905,48658.0,0.0,0.0,4.789,0.1342,7.4,2269138.0,1594590.0,674512.0,0.0,22.33,15.69,6.64,0.0,65.74,24.718,1.18
892480.0,7095.0,13761.0,41.0,87841.145,698.316,1354.408,4.035,48658.0,0.0,0.0,4.789,0.1304,7.7,2269138.0,1594590.0,674512.0,0.0,22.33,15.69,6.64,0.0,65.74,24.718,1.16
900138.0,7658.0,13788.0,27.0,88594.873,753.728,1357.065,2.657,48658.0,0.0,0.0,4.789,0.1285,7.8,2269138.0,1594590.0,674512.0,0.0,22.33,15.69,6.64,0.0,65.74,24.718,1.15
900138.0,0.0,13788.0,0.0,88594.873,0.0,1357.065,0.0,48658.0,0.0,0.0,4.789,0.127,7.9,2269138.0,1594590.0,674512.0,0.0,22.33,15.69,6.64,0.0,65.74,24.718,1.13
900138.0,0.0,13788.0,0.0,88594.873,0.0,1357.065,0.0,48658.0,0.0,0.0,4.789,0.1255,8.0,2744594.0,2003043.0,741511.0,0.0,27.01,19.71,7.3,0.0,65.74,24.718,1.12
900138.0,0.0,13788.0,0.0,88594.873,0.0,1357.065,0.0,46636.0,0.0,0.0,4.59,0.1262,7.9,2744594.0,2003043.0,741511.0,0.0,27.01,19.71,7.3,0.0,65.74,24.718,1.1
916830.0,16692.0,13825.0,37.0,90237.761,1642.888,1360.707,3.642,46636.0,0.0,0.0,4.59,0.1198,8.3,2744594.0,2003043.0,741511.0,0.0,27.01,19.71,7.3,0.0,65.74,24.718,1.09
924340.0,7510.0,13863.0,38.0,90976.923,739.162,1364.447,3.74,46636.0,0.0,0.0,4.59,0.1164,8.6,2744594.0,2003043.0,741511.0,0.0,27.01,19.71,7.3,0.0,65.74,24.718,1.08
932076.0,7736.0,13882.0,19.0,91738.328,761.405,1366.317,1.87,46636.0,0.0,0.0,4.59,0.1191,8.4,2744594.0,2003043.0,741511.0,0.0,27.01,19.71,7.3,0.0,65.74,24.718,1.08
938343.0,6267.0,13923.0,41.0,92355.149,616.821,1370.353,4.035,46636.0,0.0,0.0,4.59,0.1156,8.7,2744594.0,2003043.0,741511.0,0.0,27.01,19.71,7.3,0.0,65.74,24.718,1.07
938343.0,0.0,13923.0,0.0,92355.149,0.0,1370.353,0.0,46636.0,0.0,0.0,4.59,0.1163,8.6,2744594.0,2003043.0,741511.0,0.0,27.01,19.71,7.3,0.0,65.74,24.718,1.06
938343.0,0.0,13923.0,0.0,92355.149,0.0,1370.353,0.0,46636.0,0.0,0.0,4.59,0.117,8.5,3185843.0,2405747.0,780053.0,0.0,31.36,23.68,7.68,0.0,65.74,24.718,1.06
938343.0,0.0,13923.0,0.0,92355.149,0.0,1370.353,0.0,49375.0,0.0,0.0,4.86,0.1161,8.6,3185843.0,2405747.0,780053.0,0.0,31.36,23.68,7.68,0.0,65.74,24.718,1.05
953254.0,14911.0,13968.0,45.0,93822.744,1467.595,1374.782,4.429,49375.0,0.0,0.0,4.86,0.1097,9.1,3185843.0,2405747.0,780053.0,0.0,31.36,23.68,7.68,0.0,65.74,24.718,1.04
960520.0,7266.0,14000.0,32.0,94537.891,715.146,1377.931,3.15,49375.0,0.0,0.0,4.86,0.1081,9.3,3185843.0,2405747.0,780053.0,0.0,31.36,23.68,7.68,0.0,65.74,24.718,1.04
967678.0,7158.0,14002.0,2.0,95242.407,704.517,1378.128,0.197,49375.0,0.0,0.0,4.86,0.1055,9.5,3185843.0,2405747.0,780053.0,0.0,31.36,23.68,7.68,0.0,65.74,24.718,1.04
973604.0,5926.0,14048.0,46.0,95825.666,583.259,1382.656,4.527,49375.0,0.0,0.0,4.86,0.1037,9.6,3185843.0,2405747.0,780053.0,0.0,31.36,23.68,7.68,0.0,65.74,24.718,1.03
973604.0,0.0,14048.0,0.0,95825.666,0.0,1382.656,0.0,49375.0,0.0,0.0,4.86,0.1028,9.7,3185843.0,2405747.0,780053.0,0.0,31.36,23.68,7.68,0.0,65.74,24.718,1.03
973604.0,0.0,14048.0,0.0,95825.666,0.0,1382.656,0.0,49375.0,0.0,0.0,4.86,0.102,9.8,3586490.0,2778588.0,807848.0,0.0,35.3,27.35,7.95,0.0,65.74,24.718,1.03
973604.0,0.0,14048.0,0.0,95825.666,0.0,1382.656,0.0,51085.0,0.0,0.0,5.028,0.1015,9.9,3586490.0,2778588.0,807848.0,0.0,35.3,27.35,7.95,0.0,65.74,24.718,1.03
988554.0,14950.0,14091.0,43.0,97297.099,1471.434,1386.888,4.232,51085.0,0.0,0.0,5.028,0.1011,9.9,3586490.0,2778588.0,807848.0,0.0,35.3,27.35,7.95,0.0,65.74,24.718,1.02
995595.0,7041.0,14151.0,60.0,97990.1,693.001,1392.793,5.905,51085.0,0.0,0.0,5.028,0.1,10.0,3586490.0,2778588.0,807848.0,0.0,35.3,27.35,7.95,0.0,65.74,24.718,1.02
1002121.0,6526.0,14158.0,7.0,98632.413,642.313,1393.482,0.689,51085.0,0.0,0.0,5.028,0.0977,10.2,3586490.0,2778588.0,807848.0,0.0,35.3,27.35,7.95,0.0,65.74,24.718,1.01
1007792.0,5671.0,14173.0,15.0,99190.574,558.161,1394.958,1.476,51085.0,0.0,0.0,5.028,0.0965,10.4,3586490.0,2778588.0,807848.0,0.0,35.3,27.35,7.95,0.0,65.74,24.718,1.0
1007792.0,0.0,14173.0,0.0,99190.574,0.0,1394.958,0.0,51085.0,0.0,0.0,5.028,0.0961,10.4,3586490.0,2778588.0,807848.0,0.0,35.3,27.35,7.95,0.0,65.74,24.718,0.99
1007792.0,0.0,14173.0,0.0,99190.574,0.0,1394.958,0.0,51085.0,0.0,0.0,5.028,0.0956,10.5,4045788.0,3121755.0,923975.0,0.0,39.82,30.73,9.09,0.0,65.74,24.718,0.98
1007792.0,0.0,14173.0,0.0,99190.574,0.0,1394.958,0.0,41424.0,0.0,0.0,4.077,0.0983,10.2,4045788.0,3121755.0,923975.0,0.0,39.82,30.73,9.09,0.0,65.74,24.718,0.97
1021604.0,13812.0,14217.0,44.0,100550.001,1359.428,1399.289,4.331,41424.0,0.0,0.0,4.077,0.0977,10.2,4045788.0,3121755.0,923975.0,0.0,39.82,30.73,9.09,0.0,65.74,24.718,0.96
1027934.0,6330.0,14267.0,50.0,101173.023,623.022,1404.21,4.921,41424.0,0.0,0.0,4.077,0.0984,10.2,4045788.0,3121755.0,923975.0,0.0,39.82,30.73,9.09,0.0,65.74,24.718,0.95
1027934.0,0.0,14267.0,0.0,101173.023,0.0,1404.21,0.0,41424.0,0.0,0.0,4.077,0.0809,12.4,4045788.0,3121755.0,923975.0,0.0,39.82,30.73,9.09,0.0,65.74,24.718,0.93
1037126.0,9192.0,14275.0,8.0,102077.733,904.71,1404.998,0.787,41424.0,0.0,0.0,4.077,0.0948,10.5,4045788.0,3121755.0,923975.0,0.0,39.82,30.73,9.09,0.0,65.74,24.718,0.93
1037126.0,0.0,14275.0,0.0,102077.733,0.0,1404.998,0.0,41424.0,0.0,0.0,4.077,0.0979,10.2,4045788.0,3121755.0,923975.0,0.0,39.82,30.73,9.09,0.0,65.74,24.718,0.91
1037126.0,0.0,14275.0,0.0,102077.733,0.0,1404.998,0.0,41424.0,0.0,0.0,4.077,0.1012,9.9,4472631.0,3400537.0,1072027.0,0.0,44.02,33.47,10.55,0.0,65.74,24.718,0.89
1037126.0,0.0,14275.0,0.0,102077.733,0.0,1404.998,0.0,37510.0,0.0,0.0,3.692,0.1025,9.8,4472631.0,3400537.0,1072027.0,0.0,44.02,33.47,10.55,0.0,65.74,24.718,0.88
1047143.0,10017.0,14301.0,26.0,103063.643,985.91,1407.557,2.559,37510.0,0.0,0.0,3.692,0.0905,11.0,4472631.0,3400537.0,1072027.0,0.0,44.02,33.47,10.55,0.0,65.74,24.718,0.86
1051762.0,4619.0,14349.0,48.0,103518.262,454.619,1412.281,4.724,37510.0,0.0,0.0,3.692,0.0856,11.7,4472631.0,3400537.0,1072027.0,0.0,44.02,33.47,10.55,0.0,65.74,24.718,0.83
1055173.0,3411.0,14351.0,2.0,103853.985,335.723,1412.478,0.197,37510.0,0.0,0.0,3.692,0.0993,10.1,4472631.0,3400537.0,1072027.0,0.0,44.02,33.47,10.55,0.0,65.74,24.718,0.81
1058341.0,3168.0,14366.0,15.0,104165.791,311.806,1413.954,1.476,37510.0,0.0,0.0,3.692,0.0785,12.7,4472631.0,3400537.0,1072027.0,0.0,44.02,33.47,10.55,0.0,65.74,24.718,0.79
1058341.0,0.0,14366.0,0.0,104165.791,0.0,1413.954,0.0,37510.0,0.0,0.0,3.692,0.0796,12.6,4472631.0,3400537.0,1072027.0,0.0,44.02,33.47,10.55,0.0,63.89,24.718,0.78
1058341.0,0.0,14366.0,0.0,104165.791,0.0,1413.954,0.0,37510.0,0.0,0.0,3.692,0.0808,12.4,4927698.0,3650161.0,1277455.0,0.0,48.5,35.93,12.57,0.0,63.89,24.718,0.76
1058341.0,0.0,14366.0,0.0,104165.791,0.0,1413.954,0.0,32800.0,0.0,0.0,3.228,0.0823,12.2,4927698.0,3650161.0,1277455.0,0.0,48.5,35.93,12.57,0.0,63.89,24.718,0.75
1064375.0,6034.0,14396.0,30.0,104759.679,593.888,1416.907,2.953,32800.0,0.0,0.0,3.228,0.0681,14.7,4927698.0,3650161.0,1277455.0,0.0,48.5,35.93,12.57,0.0,63.89,24.718,0.73
1067107.0,2732.0,14436.0,40.0,105028.573,268.893,1420.844,3.937,32800.0,0.0,0.0,3.228,0.0618,16.2,4927698.0,3650161.0,1277455.0,0.0,48.5,35.93,12.57,0.0,63.89,24.718,0.71
1068473.0,1366.0,14451.0,15.0,105163.02,134.447,1422.32,1.476,32800.0,0.0,0.0,3.228,0.0546,18.3,4927698.0,3650161.0,1277455.0,0.0,48.5,35.93,12.57,0.0,63.89,24.718,0.69
1068473.0,0.0,14451.0,0.0,105163.02,0.0,1422.32,0.0,32800.0,0.0,0.0,3.228,0.0424,23.6,4927698.0,3650161.0,1277455.0,0.0,48.5,35.93,12.57,0.0,63.89,24.718,0.7
1068473.0,0.0,14451.0,0.0,105163.02,0.0,1422.32,0.0,32800.0,0.0,0.0,3.228,0.0432,23.1,4927698.0,3650161.0,1277455.0,0.0,48.5,35.93,12.57,0.0,63.89,24.718,0.72
1068473.0,0.0,14451.0,0.0,105163.02,0.0,1422.32,0.0,32800.0,0.0,0.0,3.228,0.0441,22.7,5412574.0,3845952.0,1566529.0,0.0,53.27,37.85,15.42,0.0,63.89,24.718,0.74
1068473.0,0.0,14451.0,0.0,105163.02,0.0,1422.32,0.0,27113.0,0.0,0.0,2.669,0.0452,22.1,5412574.0,3845952.0,1566529.0,0.0,53.27,37.85,15.42,0.0,63.89,24.718,0.75
1068473.0,0.0,14451.0,0.0,105163.02,0.0,1422.32,0.0,27113.0,0.0,0.0,2.669,0.0188,53.3,5412574.0,3845952.0,1566529.0,0.0,53.27,37.85,15.42,0.0,54.63,24.718,0.78
1068473.0,0.0,14451.0,0.0,105163.02,0.0,1422.32,0.0,27113.0,0.0,0.0,2.669,0.0064,155.6,5412574.0,3845952.0,1566529.0,0.0,53.27,37.85,15.42,0.0,54.63,24.718,0.85
1076993.0,8520.0,14512.0,61.0,106001.589,838.57,1428.324,6.004,27113.0,0.0,0.0,2.669,0.0412,24.3,5412574.0,3845952.0,1566529.0,0.0,53.27,37.85,15.42,0.0,54.63,24.718,0.92
1078062.0,1069.0,14523.0,11.0,106106.804,105.215,1429.407,1.083,27113.0,0.0,0.0,2.669,0.0477,21.0,5412574.0,3845952.0,1566529.0,0.0,53.27,37.85,15.42,0.0,54.63,24.718,0.89
1078062.0,0.0,14523.0,0.0,106106.804,0.0,1429.407,0.0,27113.0,0.0,0.0,2.669,0.0491,20.4,5412574.0,3845952.0,1566529.0,0.0,53.27,37.85,15.42,0.0,54.63,24.718,0.84
1078062.0,0.0,14523.0,0.0,106106.804,0.0,1429.407,0.0,27113.0,0.0,0.0,2.669,0.0505,19.8,5997809.0,4062520.0,1935186.0,0.0,59.03,39.98,19.05,0.0,54.63,24.718,0.8
1078062.0,0.0,14523.0,0.0,106106.804,0.0,1429.407,0.0,22353.0,0.0,0.0,2.2,0.0518,19.3,5997809.0,4062520.0,1935186.0,0.0,59.03,39.98,19.05,0.0,54.63,24.718,0.75
1080733.0,2671.0,14546.0,23.0,106369.694,262.89,1431.671,2.264,22353.0,0.0,0.0,2.2,0.068,14.7,5997809.0,4062520.0,1935186.0,0.0,59.03,39.98,19.05,0.0,54.63,24.718,0.72
1081898.0,1165.0,14562.0,16.0,106484.357,114.664,1433.245,1.575,22353.0,0.0,0.0,2.2,0.0765,13.1,5997809.0,4062520.0,1935186.0,0.0,59.03,39.98,19.05,0.0,54.63,24.718,0.67
1082729.0,831.0,14565.0,3.0,106566.147,81.79,1433.541,0.295,22353.0,0.0,0.0,2.2,0.0336,29.8,5997809.0,4062520.0,1935186.0,0.0,59.03,39.98,19.05,0.0,54.63,24.718,0.63
1083456.0,727.0,14574.0,9.0,106637.701,71.554,1434.426,0.886,22353.0,0.0,0.0,2.2,0.0325,30.8,5997809.0,4062520.0,1935186.0,0.0,59.03,39.98,19.05,0.0,54.63,24.718,0.61
1083456.0,0.0,14574.0,0.0,106637.701,0.0,1434.426,0.0,22353.0,0.0,0.0,2.2,0.0335,29.9,5997809.0,4062520.0,1935186.0,0.0,59.03,39.98,19.05,0.0,54.63,24.718,0.59
1083456.0,0.0,14574.0,0.0,106637.701,0.0,1434.426,0.0,22353.0,0.0,0.0,2.2,0.0345,29.0,6678619.0,4332044.0,2346460.0,0.0,65.73,42.64,23.09,0.0,54.63,24.718,0.56
1083456.0,0.0,14574.0,0.0,106637.701,0.0,1434.426,0.0,21588.0,0.0,0.0,2.125,0.0346,28.9,6678619.0,4332044.0,2346460.0,0.0,65.73,42.64,23.09,0.0,54.63,24.718,0.52
1084636.0,1180.0,14574.0,0.0,106753.841,116.14,1434.426,0.0,21588.0,0.0,0.0,2.125,0.0252,39.7,6678619.0,4332044.0,2346460.0,0.0,65.73,42.64,23.09,0.0,54.63,24.718,0.49
1084636.0,0.0,14574.0,0.0,106753.841,0.0,1434.426,0.0,21588.0,0.0,0.0,2.125,0.0178,56.3,6678619.0,4332044.0,2346460.0,0.0,65.73,42.64,23.09,0.0,54.63,24.718,0.47
1084636.0,0.0,14574.0,0.0,106753.841,0.0,1434.426,0.0,21588.0,0.0,0.0,2.125,0.0124,80.4,6678619.0,4332044.0,2346460.0,0.0,65.73,42.64,23.09,0.0,54.63,24.718,0.46
1084636.0,0.0,14574.0,0.0,106753.841,0.0,1434.426,0.0,21588.0,0.0,0.0,2.125,0.0077,129.4,6678619.0,4332044.0,2346460.0,0.0,65.73,42.64,23.09,0.0,54.63,24.718,0.47
1084636.0,0.0,14574.0,0.0,106753.841,0.0,1434.426,0.0,21588.0,0.0,0.0,2.125,0.0078,128.7,6678619.0,4332044.0,2346460.0,0.0,65.73,42.64,23.09,0.0,54.63,24.718,0.5
1084636.0,0.0,14574.0,0.0,106753.841,0.0,1434.426,0.0,21588.0,0.0,0.0,2.125,0.0078,128.1,7451225.0,4635047.0,2816053.0,0.0,73.34,45.62,27.72,0.0,54.63,24.718,0.51
1084636.0,0.0,14574.0,0.0,106753.841,0.0,1434.426,0.0,15173.0,0.0,0.0,1.493,0.0082,122.6,7451225.0,4635047.0,2816053.0,0.0,73.34,45.62,27.72,0.0,54.63,24.718,0.52
1088014.0,3378.0,14608.0,34.0,107086.316,332.475,1437.773,3.346,15173.0,0.0,0.0,1.493,0.0244,40.9,7451225.0,4635047.0,2816053.0,0.0,73.34,45.62,27.72,0.0,54.63,24.718,0.53
1088518.0,504.0,14616.0,8.0,107135.922,49.606,1438.56,0.787,15173.0,0.0,0.0,1.493,0.0294,34.0,7451225.0,4635047.0,2816053.0,0.0,73.34,45.62,27.72,0.0,54.63,24.718,0.54
1088896.0,378.0,14619.0,3.0,107173.126,37.204,1438.855,0.295,15173.0,0.0,0.0,1.493,0.034,29.4,7451225.0,4635047.0,2816053.0,0.0,73.34,45.62,27.72,0.0,54.63,24.718,0.55
1088896.0,0.0,14619.0,0.0,107173.126,0.0,1438.855,0.0,15173.0,0.0,0.0,1.493,0.0358,27.9,7451225.0,4635047.0,2816053.0,0.0,73.34,45.62,27.72,0.0,54.63,24.718,0.57
1088896.0,0.0,14619.0,0.0,107173.126,0.0,1438.855,0.0,15173.0,0.0,0.0,1.493,0.0378,26.4,7451225.0,4635047.0,2816053.0,0.0,73.34,45.62,27.72,0.0,54.63,24.718,0.6
1088896.0,0.0,14619.0,0.0,107173.126,0.0,1438.855,0.0,15173.0,0.0,0.0,1.493,0.0401,24.9,8087607.0,4923255.0,3164216.0,0.0,79.6,48.46,31.14,0.0,54.63,24.718,0.62
1088896.0,0.0,14619.0,0.0,107173.126,0.0,1438.855,0.0,15050.0,0.0,0.0,1.481,0.0402,24.9,8087607.0,4923255.0,3164216.0,0.0,79.6,48.46,31.14,0.0,54.63,24.718,0.65
1089743.0,847.0,14626.0,7.0,107256.491,83.365,1439.544,0.689,15050.0,0.0,0.0,1.481,0.0163,61.3,8087607.0,4923255.0,3164216.0,0.0,79.6,48.46,31.14,0.0,54.63,24.718,0.67
1089990.0,247.0,14629.0,3.0,107280.801,24.311,1439.84,0.295,15050.0,0.0,0.0,1.481,0.0139,71.9,8087607.0,4923255.0,3164216.0,0.0,79.6,48.46,31.14,0.0,54.63,24.718,0.69
1090553.0,563.0,14630.0,1.0,107336.214,55.413,1439.938,0.098,15050.0,0.0,0.0,1.481,0.0157,63.8,8087607.0,4923255.0,3164216.0,0.0,79.6,48.46,31.14,0.0,51.85,24.718,0.73
1090880.0,327.0,14631.0,1.0,107368.398,32.185,1440.037,0.098,15050.0,0.0,0.0,1.481,0.0188,53.2,8087607.0,4923255.0,3164216.0,0.0,79.6,48.46,31.14,0.0,51.85,24.718,0.76
1090880.0,0.0,14631.0,0.0,107368.398,0.0,1440.037,0.0,15050.0,0.0,0.0,1.481,0.0188,53.2,8087607.0,4923255.0,3164216.0,0.0,79.6,48.46,31.14,0.0,51.85,24.718,0.78
1090880.0,0.0,14631.0,0.0,107368.398,0.0,1440.037,0.0,15050.0,0.0,0.0,1.481,0.0188,53.1,8818008.0,5331319.0,3486533.0,0.0,86.79,52.47,34.32,0.0,51.85,24.718,0.8
1090880.0,0.0,14631.0,0.0,107368.398,0.0,1440.037,0.0,11435.0,0.0,0.0,1.125,0.0195,51.3,8818008.0,5331319.0,3486533.0,0.0,86.79,52.47,34.32,0.0,51.85,24.718,0.82
1091730.0,850.0,14633.0,2.0,107452.059,83.66,1440.233,0.197,11435.0,0.0,0.0,1.125,0.0203,49.4,8818008.0,5331319.0,3486533.0,0.0,86.79,52.47,34.32,0.0,51.85,24.718,0.84
1092083.0,353.0,14639.0,6.0,107486.802,34.744,1440.824,0.591,11435.0,0.0,0.0,1.125,0.0221,45.2,8818008.0,5331319.0,3486533.0,0.0,86.79,52.47,34.32,0.0,51.85,24.718,0.86
1092308.0,225.0,14642.0,3.0,107508.947,22.145,1441.119,0.295,11435.0,0.0,0.0,1.125,0.0193,51.8,8818008.0,5331319.0,3486533.0,0.0,86.79,52.47,34.32,0.0,51.85,24.718,0.87
1092540.0,232.0,14643.0,1.0,107531.782,22.834,1441.218,0.098,11435.0,0.0,0.0,1.125,0.019,52.6,8818008.0,5331319.0,3486533.0,0.0,86.79,52.47,34.32,0.0,51.85,24.718,0.9
1092540.0,0.0,14643.0,0.0,107531.782,0.0,1441.218,0.0,11435.0,0.0,0.0,1.125,0.0198,50.4,8818008.0,5331319.0,3486533.0,0.0,86.79,52.47,34.32,0.0,51.85,24.718,0.93
1092540.0,0.0,14643.0,0.0,107531.782,0.0,1441.218,0.0,11435.0,0.0,0.0,1.125,0.0207,48.2,9411816.0,5714602.0,3697051.0,0.0,92.63,56.25,36.39,0.0,51.85,24.718,0.96
1092540.0,0.0,14643.0,0.0,107531.782,0.0,1441.218,0.0,10198.0,0.0,0.0,1.004,0.0211,47.5,9411816.0,5714602.0,3697051.0,0.0,92.63,56.25,36.39,0.0,51.85,24.718,0.99
1093209.0,669.0,14645.0,2.0,107597.627,65.845,1441.414,0.197,10198.0,0.0,0.0,1.004,0.0191,52.5,9411816.0,5714602.0,3697051.0,0.0,92.63,56.25,36.39,0.0,51.85,24.718,1.02
1093576.0,367.0,14642.0,-3.0,107633.749,36.121,1441.119,-0.295,10198.0,0.0,0.0,1.004,0.0196,51.1,9411816.0,5714602.0,3697051.0,0.0,92.63,56.25,36.39,0.0,51.85,24.718,1.06
1093923.0,347.0,14643.0,1.0,107667.902,34.153,1441.218,0.098,10198.0,0.0,0.0,1.004,0.0215,46.5,9411816.0,5714602.0,3697051.0,0.0,92.63,56.25,36.39,0.0,37.04,24.718,1.1
1094287.0,364.0,14646.0,3.0,107703.728,35.826,1441.513,0.295,10198.0,0.0,0.0,1.004,0.0237,42.3,9411816.0,5714602.0,3697051.0,0.0,92.63,56.25,36.39,0.0,37.04,24.718,1.14
1094287.0,0.0,14646.0,0.0,107703.728,0.0,1441.513,0.0,10198.0,0.0,0.0,1.004,0.0241,41.6,9411816.0,5714602.0,3697051.0,0.0,92.63,56.25,36.39,0.0,37.04,24.718,1.17
1094287.0,0.0,14646.0,0.0,107703.728,0.0,1441.513,0.0,10198.0,0.0,0.0,1.004,0.0245,40.9,9919785.0,6062495.0,3857118.0,0.0,97.63,59.67,37.96,0.0,37.04,24.718,1.21
1094287.0,0.0,14646.0,0.0,107703.728,0.0,1441.513,0.0,10592.0,0.0,0.0,1.043,0.0243,41.1,9919785.0,6062495.0,3857118.0,0.0,97.63,59.67,37.96,0.0,37.04,24.718,1.25
1095279.0,992.0,14650.0,4.0,107801.364,97.636,1441.907,0.394,10592.0,0.0,0.0,1.043,0.0287,34.9,9919785.0,6062495.0,3857118.0,0.0,97.63,59.67,37.96,0.0,37.04,24.718,1.28
1095758.0,479.0,14651.0,1.0,107848.509,47.145,1442.005,0.098,10592.0,0.0,0.0,1.043,0.0301,33.3,9919785.0,6062495.0,3857118.0,0.0,97.63,59.67,37.96,0.0,37.04,24.718,1.3
1096341.0,583.0,14651.0,0.0,107905.89,57.381,1442.005,0.0,10592.0,0.0,0.0,1.043,0.0331,30.2,9919785.0,6062495.0,3857118.0,0.0,97.63,59.67,37.96,0.0,37.04,24.718,1.32
1096799.0,458.0,14651.0,0.0,107950.968,45.078,1442.005,0.0,10592.0,0.0,0.0,1.043,0.0342,29.2,9919785.0,6062495.0,3857118.0,0.0,97.63,59.67,37.96,0.0,37.04,24.718,1.34
1096799.0,0.0,14651.0,0.0,107950.968,0.0,1442.005,0.0,10592.0,0.0,0.0,1.043,0.0341,29.4,9919785.0,6062495.0,3857118.0,0.0,97.63,59.67,37.96,0.0,37.04,24.718,1.35
1096799.0,0.0,14651.0,0.0,107950.968,0.0,1442.005,0.0,10592.0,0.0,0.0,1.043,0.0339,29.5,10362634.0,6300169.0,4062280.0,0.0,101.99,62.01,39.98,0.0,37.04,24.718,1.36
1096799.0,0.0,14651.0,0.0,107950.968,0.0,1442.005,0.0,10938.0,0.0,0.0,1.077,0.0337,29.7,10362634.0,6300169.0,4062280.0,0.0,101.99,62.01,39.98,0.0,37.04,24.718,1.38
1098154.0,1355.0,14655.0,4.0,108084.332,133.364,1442.399,0.394,10938.0,0.0,0.0,1.077,0.0384,26.0,10362634.0,6300169.0,4062280.0,0.0,101.99,62.01,39.98,0.0,37.04,24.718,1.4
1098795.0,641.0,14655.0,0.0,108147.422,63.09,1442.399,0.0,10938.0,0.0,0.0,1.077,0.0404,24.8,10362634.0,6300169.0,4062280.0,0.0,101.99,62.01,39.98,0.0,37.04,24.718,1.41
1099414.0,619.0,14656.0,1.0,108208.346,60.924,1442.497,0.098,10938.0,0.0,0.0,1.077,0.0407,24.6,10362634.0,6300169.0,4062280.0,0.0,101.99,62.01,39.98,0.0,37.04,24.718,1.41
1100040.0,626.0,14655.0,-1.0,108269.959,61.613,1442.399,-0.098,10938.0,0.0,0.0,1.077,0.0427,23.4,10362634.0,6300169.0,4062280.0,0.0,101.99,62.01,39.98,0.0,37.04,24.718,1.42
1100040.0,0.0,14655.0,0.0,108269.959,0.0,1442.399,0.0,10938.0,0.0,0.0,1.077,0.0425,23.5,10362634.0,6300169.0,4062280.0,0.0,101.99,62.01,39.98,0.0,37.04,24.718,1.42
1100040.0,0.0,14655.0,0.0,108269.959,0.0,1442.399,0.0,10938.0,0.0,0.0,1.077,0.0423,23.6,10761299.0,6439514.0,4321590.0,0.0,105.92,63.38,42.53,0.0,37.04,24.718,1.43
1100040.0,0.0,14655.0,0.0,108269.959,0.0,1442.399,0.0,12950.0,0.0,0.0,1.275,0.0412,24.2,10761299.0,6439514.0,4321590.0,0.0,105.92,63.38,42.53,0.0,37.04,24.718,1.45
1101900.0,1860.0,14657.0,2.0,108453.027,183.068,1442.596,0.197,12950.0,0.0,0.0,1.275,0.0465,21.5,10761299.0,6439514.0,4321590.0,0.0,105.92,63.38,42.53,0.0,37.04,24.718,1.46
1102829.0,929.0,14657.0,0.0,108544.463,91.436,1442.596,0.0,12950.0,0.0,0.0,1.275,0.0488,20.5,10761299.0,6439514.0,4321590.0,0.0,105.92,63.38,42.53,0.0,37.04,24.718,1.45
1103693.0,864.0,14657.0,0.0,108629.501,85.038,1442.596,0.0,12950.0,0.0,0.0,1.275,0.0506,19.8,10761299.0,6439514.0,4321590.0,0.0,105.92,63.38,42.53,0.0,37.04,24.718,1.44
1104538.0,845.0,14657.0,0.0,108712.669,83.168,1442.596,0.0,12950.0,0.0,0.0,1.275,0.0519,19.3,10761299.0,6439514.0,4321590.0,0.0,105.92,63.38,42.53,0.0,37.04,24.718,1.44
1104538.0,0.0,14657.0,0.0,108712.669,0.0,1442.596,0.0,12950.0,0.0,0.0,1.275,0.0507,19.7,10761299.0,6439514.0,4321590.0,0.0,105.92,63.38,42.53,0.0,37.04,24.718,1.43
1104538.0,0.0,14657.0,0.0,108712.669,0.0,1442.596,0.0,12950.0,0.0,0.0,1.275,0.0496,20.2,11165065.0,6548530.0,4616332.0,0.0,109.89,64.45,45.44,0.0,37.04,24.718,1.42
